file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
input,0.0,7.0693125,run_34940ce3,-59.967589727722775,-62.788669967651366,1.1546630693791167,2.7682333217339252
