file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
input,0.0,19.7946875,run_e8e0a348,-69.11289634916625,-71.10065368183872,3.4822578809297973,9.25647941785191
