file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
input,0.0,20.5013125,run_87ab59b8,-47.55189786585366,-48.106784644879795,3.9147667198459892,23.919868225674826
