file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
input,0.0,5.8426875,run_4115f6f9,-54.06983759631849,-61.55872519810995,2.2390276839109564,3.7971552160416113
