file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
input,0.0,23.5066875,run_e57f23f9,-54.91055667800936,-74.48544082641601,4.8619654097205505,11.97723122755561
